Drink_ID,Name,Ingredients
1884,Hard Green Bricaki,1765;1787;1875;1915;1990;2041;
1885,Red Snapper,1911;2101;2104;
1886,Shamrocks,2026;2045;2174;
1887,Russian Qualude,1896;1994;2045;2151;2209;
1888,Triple Asp,1848;2041;2052;2094;
1889,Jamaica Kiss,1943;1969;1988;2156;
1890,PEZ,1783;1995;2064;
1891,Robyn,1915;2019;2045;2210;
1892,White Spider #1,1934;2045;
1893,Copenheering,1845;2045;2123;2156;
1894,Squashed Frog,1811;1840;1875;1999;
1895,Absolut Summertime,1940;2041;2052;2163;2172;
1896,The Jack Hammer,1851;1931;
1897,Paralyzer #1,1770;1904;1994;2045;2191;
1898,Pink Panther #2,1787;1815;2045;
1899,Red Alert,1940;1956;2097;2191;
1900,The Terminator,1837;2071;
1901,San Juan Tea,1814;1904;1955;1995;
1902,Smooth Sailin',1731;1812;1978;2101;
1903,Buzzer's red cream soda,1731;1791;1811;1942;1943;2045;2105;2156;
1904,Formula 3,1731;1811;1871;2026;2033;2045;
1905,Leg spreader,2033;2045;2105;2191;
1906,Gorilla Milk,1988;2045;2156;2216;
1907,Golden Miller,2044;2062;2104;2174;
1908,Cosmopolitan Martini,1787;2045;2088;2101;
1909,Strawberry Surprise,1820;1943;2052;2102;2156;
1910,Rensselaer Slam,2033;2160;2209;2211;
1911,Firetruck,1812;1837;
1912,Brevann (Springwater),1751;1956;1995;2045;
1913,Carrot Cake #1,1844;1969;1999;
1914,Dit Kicker,2038;2045;2153;2170;
1915,Slimer,2060;2064;
1916,Football,2009;2151;
1917,Reynolds Special,1758;2105;2133;2156;
1918,Carrot Cake #2,1843;1861;1999;
1919,Woody Woodpecker,1795;2156;2174;2208;
1920,Ziemes Martini Apfelsaft,2137;2190;
1921,Pitbull on Crack #1,1814;1837;1931;2200;
1922,Bullshot,1780;1789;2045;2099;2156;
1923,Salty Dog #2,1965;2045;2133;2156;
1924,Fiery Balls of Death,1800;1814;1942;
1925,Vodka Martini,1817;2045;2077;
1926,KiBa,1802;2020;
1927,Passion Chi-Chi,1734;2045;2084;2156;2206;
1928,Volga Boatman,1850;2045;2055;2156;
1929,Shark Bite,1811;1943;1995;2026;2064;
1930,Honolulu Cooler,1787;1990;2071;
1931,Pepper Slammer,2071;2073;
1932,Cafe Savoy,1921;1942;1988;2211;
1933,Pearl Harbour,1875;1990;2045;
1934,Fireball,1860;1861;
1935,Italian Ice,1751;1783;1995;2026;2045;
1936,Barcardi Volcano,1787;1800;1814;1904;
1937,Hot Shot,2161;2208;2211;
1938,Irish Coffee #3,1771;1858;1965;2123;2124;2138;2161;2206;2211;
1939,Snowball,1731;1840;2156;2163;
1940,Cokaretto,1904;2104;
1941,Tripple Pleasure,1791;1990;2045;2101;2174;2191;
1942,Robot,1811;1848;1851;
1943,Green Orange,2154;2174;
1944,Kalimocho,1904;2030;
1945,Charlie Shaker,1747;1758;1862;1915;
1946,Mocha-Berry,1783;1786;2161;2211;
1947,Tahitian Tea,1942;2033;2045;2101;2105;2156;2174;
1948,Cum Shot,1843;1999;2161;
1949,Navel Caribbean Love,1765;2174;
1950,Clam Eye,2050;2121;
1951,Afterburner #1,1814;1927;
1952,Midori Splice,1765;1875;1990;2151;
1953,Somebird,1956;1990;2105;2154;2163;2208;
1954,Dr. Pepper #1,1904;2104;2121;
1955,Gumbys' Ruby Red,1871;1990;2133;2156;
1956,747,1896;1994;1999;
1957,Southern Doctor,2071;2073;
1958,Strawberry Bomb,1800;1894;
1959,Pisang Garuda,1841;1871;2154;
1960,Green Dinosaur #1,1751;1875;1942;1995;2033;2045;2105;
1961,Comfort Driver,2071;2156;2174;
1962,Cosmopolitan #1,1787;1929;1942;2045;2101;
1963,Hot Whiskey,1771;1858;2081;2163;2206;
1964,Vodka & Schweppes,1841;2045;2156;
1965,Chocolate Covered Cherry,1811;2045;2104;2106;
1966,Nägermeister,1837;1994;2211;
1967,Mussaka,2087;2110;2205;
1968,Black Watch,1994;2107;2172;
1969,Buffalo Sweat,1860;1978;
1970,All Night Long,1765;1990;1994;1995;2045;2216;
1971,Pan Galactic Gargle Blaster,1751;1908;1915;1944;2045;2149;2156;
1972,Bay Breeze,1990;2045;2101;
1973,Water (the original),2081;
1974,Lemon Drop #2,1940;2041;2163;2206;
1975,Bourbon and sprite,1978;2052;
1976,Thunder king,1750;1988;2041;2156;2211;
1977,Bongs Anfield Slammer,1988;1999;2045;2211;
1978,Addison Special,1811;2045;2174;
1979,Party Death,2019;2136;2196;
1980,Ozone,1940;2052;2104;2121;
1981,Cranberry Blast,1787;2038;2045;2101;2107;2116;2153;2174;
1982,Wiggle Worm,1753;2031;2045;2206;
1983,California Root Beer,1994;2172;2208;
1984,Nikki Delight,1990;2033;2097;2156;
1985,Malibu Dreams,1751;1765;1811;
1986,Blackbeard,2005;2064;2205;
1987,Backdraft,2044;2110;
1988,Jo-Jo Cool-Aid,2071;2101;2104;
1989,The Whammie,1739;1811;1814;1821;1943;1966;1990;2064;2174;2202;
1990,Rocket Fuel,1871;2045;2191;
1991,The Vaitkus,2038;2045;
1992,Lysekil's groggen,2019;2045;2174;
1993,Hot Dick #1,1999;2044;2211;
1994,BAV(BAW),1840;1999;2045;2156;
1995,Amaretto Stone Sour,1995;2104;2174;
1996,Elmer Fuddpucker,1959;2045;2121;
1997,Cosmopolitan #2,1915;1942;2041;2101;
1998,Frozen Mudslide #2,1994;2007;2016;2033;2209;
1999,Tropical Storm Jack,1783;1811;1990;2094;2197;
2000,Rum a'la Olof,1786;2033;2153;2161;2211;
2001,Bailey's Hot Shot,1999;2206;
2002,Light and Dark,1943;2116;2156;
2003,Pink Elephants On Parade,1875;1907;2045;2206;
2004,White Spider #2,1995;2088;2105;
2005,Brown Cow from Hell,1988;1994;2016;
2006,Apple Pie Shot #2,2045;2138;2190;
2007,Stardust,1811;1940;1990;2026;2041;2051;
2008,Kahlua and Cream,1994;2151;
2009,Top Shelf Margarita,1915;1940;2044;2088;2191;
2010,Blue Lemonade,1761;2026;2045;2081;
2011,Jeweler's Hammer,2045;2145;
2012,Derailer,1811;1942;2033;2038;2045;2052;2097;2101;2104;2105;2133;
2013,Lemon Drop #3,2064;2163;2206;
2014,Lemon Drop #4,1848;1942;2128;2163;2206;
2015,Antifreeze,1814;2026;2045;2193;
2016,Warp Core Breach,1844;1851;2191;
2017,Shogun,1811;2045;2174;
2018,Christmas Cheer,1935;2193;
2019,Amoco Shot,1800;1814;1994;
2020,Blind Russian,1843;1953;1988;1994;1999;
2021,Tummy Blower,1751;1999;
2022,Absolut Sex,1875;2052;2094;2101;
2023,Alien Secretion,1765;1875;1990;
2024,Aztec Punch,1731;1812;2033;2045;
2025,Lemon Drop #5,2045;2088;2156;2163;2206;
2026,Apfel Orange,1803;2045;2052;2174;
2027,Vaina,1732;1808;1834;1965;2090;
2028,Absolut limousine,1758;1915;2041;2156;
2029,Absolut Evergreen,1841;2041;2154;2156;
2030,Smeraldo,1743;2026;2075;2088;2105;
2031,Lunch Box,2104;2121;2174;
2032,Starla's Waver,1848;1988;1994;2033;
2033,Status Quo,1758;1845;1929;2105;2190;
2034,JTDelight,1986;2045;2101;2174;
2035,Sacrilicious,1875;1915;1955;
2036,Pinky Colinky Dinky,1905;1940;1943;2156;
2037,Secret Blue,1744;1915;2026;2045;2172;2206;
2038,Super Sangria,1731;1834;1854;1921;2030;2075;2156;
2039,Traffic Light Cooler,1875;1931;1995;2097;2174;
2040,Snakebite (Aus),1797;1860;
2041,Sjarsk,2045;2206;2211;
2042,Shut the hell up,1800;1811;1814;1837;1911;
2043,Sloe comfortable screw against the wall,1825;2071;2097;2174;2208;
2044,Root Beer Barrel,2005;2121;
2045,Smarty,1903;1995;2071;2104;
2046,Sex under the boardwalk,1783;1875;2038;
2047,The Lunchbox,1751;1765;1875;1940;1990;2038;2041;
2048,The Roni,1904;2033;2071;
2049,Green wave,1990;1995;2026;2064;2156;2174;2197;
2050,Milky Way,1820;1990;1998;2104;2105;
2051,Cardicas,1925;2033;2088;
2052,Pucker,1750;2133;2156;
2053,The Liver Transplant,1966;1990;1995;2033;2045;2071;2104;2174;2198;
2054,Fuzzy Ethan,1744;1915;1999;2042;2045;
2055,What She's Having,1811;2041;2104;2174;
2056,Feel like holiday,1811;2024;2045;
2057,SD Special,2045;2081;2156;2163;
2058,Satin Angel,1896;1904;2151;
2059,Jenny's Concoction,1853;2045;2174;
2060,Rafu Eighteen,2045;2052;2154;2163;2174;
2061,Nuts and Berries #2,1783;1855;1896;
2062,Coppertone Punch,1739;1765;1875;1990;
2063,Fatkid on the Rocks,1844;1931;2045;2081;2156;
2064,Sweet-tart Lollipop,1731;1898;1950;1955;2038;2104;
2065,Kool-Aid Slammer,1761;2045;
2066,Liquid Heroine,1837;1874;
2067,Oil Slick #2,1934;1996;
2068,Scope,1812;1934;
2069,Gin Blossam,2038;2052;2105;
2070,Kurant Tea,1979;2094;2206;
2071,Superfly,1812;1915;2105;2156;
2072,Peach Margarita,1811;1940;2038;2191;
2073,Ultimate Margarita,1787;1940;2088;2191;
2074,Cocaine Lady,1874;1988;1994;1999;2120;
2075,Dirty Nipple,1994;1999;2204;
2076,Woodpecker,1813;2045;2156;
2077,The District III,1940;2048;2105;2156;2172;
2078,Black River,1862;1915;1994;2045;2052;2172;
2079,Salisbury Special,1904;2045;2174;2201;
2080,Tootsie,1994;2174;
2081,Dick Deming Martini,2032;2105;
2082,Das Ruhige Sturm,1837;1904;
2083,Darkwood Sling,1845;2156;2172;2174;
2084,Soft Serbian,1758;1814;2045;2061;2156;2174;
2085,Headcrush,1780;1860;2161;2191;
2086,Brass Monkey,2033;2045;2174;
2087,Tina Baker,1751;1811;2038;2174;
2088,Big Bull,1994;2191;
2089,Buzz Inducer,1791;2168;
2090,Dephaekt,1896;2052;2094;2101;2207;
2091,Bambi's Iced Tea,1751;1904;1995;2045;
2092,Bartender's Wet Dream,1811;1994;1999;2151;
2093,YoYo Blow Out,1943;1995;2156;
2094,Pyro,1730;1800;2045;
2095,Prince of Norway,1915;1960;2045;2052;2156;
2096,Inferno,1780;1800;1860;1941;
2097,Bailey's Dream Shake,1999;2007;2151;
2098,Dirty Banana,1739;1994;2007;2062;2156;
2099,Gremlin,1911;1929;2156;
2100,Carmina Burana,1909;2045;
2101,Charlie Coke,1848;1904;
2102,Cape Breton Lemonade,1731;1955;
2103,Monkey Spam,1788;1999;
2104,Coon Dawg Punch,1800;2075;2195;
2105,Cactus Bowl,1915;1943;1990;2064;2104;
2106,Japanese Slipper #2,1875;2045;2153;
2107,The Green One,1739;2026;2045;2174;
2108,Flaming Dragon,1797;1814;
2109,Hunka Hunka Burnin Luv,1761;2045;2081;
2110,Bull's sweat,1860;2097;
2111,Bumble Bee #1,1994;1999;2204;
2112,BonBon,1874;2193;
2141,50/50,2044;2120;2174;
2142,Sex On Acid,1837;1875;1966;1990;2101;
2143,Tequila Surprise,1860;2191;
2144,Gary's Poison,1942;1990;2064;2174;
2145,Laser Beam,1942;2045;2071;2097;2104;2174;
2146,Cream Soda,1812;2064;
2147,ACID,1814;1961;
2148,Agent Orange,1791;1811;1942;1943;2045;2174;2178;2200;
2149,Grape Crush,1783;1995;2045;
2150,Alien Secretion #2,1765;1875;1990;2045;
2151,Southern Blues,1972;2071;
2152,Darth Vader,1837;1942;1943;1995;2045;2105;2191;
2153,Arctic Fish,1815;1909;2045;2156;2174;
2154,Alligator,1875;2156;2174;
2155,Crocodile,1875;1955;2052;2156;
2156,Sweet Heart,1768;1887;2104;2151;2165;
2157,Gege,1739;2033;2153;
2158,Finn Roses,1817;1960;1978;
2159,Lady Scarlett,1817;1835;1915;2088;2105;
2160,Scanex,1811;1869;2045;2153;2206;
2161,Yaka,1731;1800;1848;2081;2163;
2162,Passcack Valley Orgasm,1994;2045;2104;2151;
2163,Grim Reaper,1811;1814;1994;
2164,Grateful Dead,1783;1943;2045;2105;2191;
2165,Sweets to the Sweet,1915;2041;2068;2163;
2166,Richie Family,1750;1848;1867;1999;2211;
2167,Juicy Lucy,2026;2045;2052;2105;2174;
2168,Blue Kisok,1915;2026;2045;2052;
2169,Speedball,1915;2045;2105;2191;
2170,San Diego Seabreeze,1903;1950;1972;1990;2045;2174;
2171,Russian Quallude,1896;1999;2045;2062;
2172,Fuck You,1844;1851;1961;1972;2033;2191;
2173,Leche de Monja,1766;1878;1915;2206;
2174,Girl Scout Cookie,1844;1994;1999;
2175,The Dragon,1761;1894;2045;2174;
2176,Harry Alligator,1800;2045;2163;2191;2193;
2177,Lighthouse,1814;1994;1999;
2178,Red Snapper #2,1911;2101;2104;
2179,Satan's Revenge,1844;1851;1860;2191;
2180,Psycho Joe,1994;2193;2211;
2181,The Pernod Demon,1860;2061;2163;2206;
2182,Irish Cream Special,1988;1999;2156;
2183,El Presidente Cocktail No. 2,1811;2112;2116;
2184,Golden Furnace,1844;1860;
2185,Sancho Panza,1834;2056;2095;
2186,Freddy Kruger,1837;2045;2204;
2187,Gold Baron,1844;1874;
2188,Red Baron,1861;1874;
2189,Golden Star,1985;2007;2104;
2190,Forest Fire,1800;1860;
2191,Vodka Orange,1848;2174;
2192,Firehammer,1942;2045;2104;2153;
2193,Italian Ice #2,1783;2026;2052;2071;
2194,Luftwaffe,1837;1843;2016;
2195,Giraffe,1875;1990;2045;2101;
2196,Concord,1814;1969;1999;
2197,Lava Flow,1765;1802;1943;1990;2076;2126;
2198,Pink Gin #2,2101;2105;
2199,Purple Crayon,1783;1990;2045;
2200,Feel The Burn,1814;1961;1994;1999;2087;
2201,Vanilla Vargas,1790;1814;1911;2156;2205;
2202,Golden Cola,1790;1814;1844;1904;2156;
2203,Full Moon Fever,1765;1875;1943;1990;1995;2064;
2204,Hunch Punch,1800;2170;2195;
2205,Smashing Pumpkin,1844;1994;1999;
2206,Caribbean Smoked Torch,1765;1783;1814;1875;1921;1990;2101;2116;2156;2174;
2207,Bubble Gum,1956;2038;2045;2174;
2208,Bahama Mama Sunrise,1811;1990;2064;2116;2174;
2209,Bakkus,1765;2045;2153;2154;2174;
2210,Gun Barrel,1942;2094;2101;
2211,Peppermint Patty,2016;2193;
2212,Frogster,2026;2156;2174;2191;
2213,Snowball #2,1840;2052;2156;
2214,Blue Bay,1841;2026;2156;
2215,Moonlight Serenade,2082;2156;2174;
2216,Peach Bowl,2132;2156;2174;
2217,Cool Coco,2133;2146;2156;
2218,Kiwi Lemon,1841;1852;2156;
2219,Terminator,1814;1874;
2220,Virgin Manhattan,2020;2101;2153;2162;2174;
2221,Green angel,1731;1765;2042;2051;2052;2154;2156;
2222,Joel's Pet Monkey,1763;1915;1942;1955;
2223,Wave Runner (a.k.a. Rave Gunner),1943;2052;2101;
2224,Urine Sample,2204;2208;
2225,Wooly Mitten,1786;1999;2071;2081;2161;2193;
2226,Dr. Pepper #2,1904;2071;2104;2156;
2227,The Piledriver,1904;2045;2116;2174;
2228,Spiced apple,1844;2064;2177;
2229,Smooch,1765;1875;1990;2038;2097;2104;2174;
2230,Nuthugger,1814;1915;2045;2121;
2231,Pink Squirrel #2,1811;1988;2062;
2232,Kill Me Now,1814;2045;2104;2105;2191;
2233,Hot Creamy Bush,1771;1999;2211;
2234,Hot Peppermint Chocolate,1874;2039;
2235,Exotic summernight,1811;1990;2045;2174;
2236,Walker's Revenge,1890;1943;2116;
2237,Booty Juice,1765;1814;1875;2064;
2238,Naked Navel,1848;2038;
2239,Jan's Jello Shots,1863;2045;2081;
2240,Grendel,1731;1840;1934;2026;2033;2045;2088;2151;
2241,Sex on the Pool Table,1783;1875;1942;2038;2133;
2242,Three Wise Men (vodka),1837;1848;1874;
2243,Ruby Relaxer,1765;1990;2038;2045;2101;
2244,Kamakazie #1,1929;1942;2045;
2245,Raspberry kamikaze,1942;1966;2045;
2246,Nightcap,1749;1965;1988;1994;
2247,Pinky,1730;1874;
2248,Paul Rasberry,1811;1988;2045;
2249,Plead the 5th,1994;2105;2204;
2250,Passed Out Naked on the Bathroom Floor,1814;1837;1874;1931;
2251,Wild Sex,1765;1811;1814;1990;2038;2101;2156;2174;
2252,Cazuela,1738;1780;1787;1811;2055;2109;2163;2191;
2253,Lifesaver,1875;1943;1990;
2254,Voodoo Dew,1814;1928;
2255,Hispaniola,1940;2116;2165;
2256,Geting,1812;1848;1956;
2257,Jack Daniel's Lynchburg Lemonade,1851;1940;1942;2052;
2258,Lemon Splash Martini,1942;2045;2104;2163;
2259,Moonlight Drive,1765;1990;2033;2045;2097;2104;2174;
2260,Camel Hump,1843;1999;
2261,The Drink,1834;2105;2156;
2262,Pablo's shot,1757;1839;1850;2104;2107;
2263,Midnight Mint,1934;1999;2151;
2264,Creole Scream,1811;1817;1871;2077;2095;
2265,Chocolate Martini #2,2045;2062;
2266,Gimlet (Correct),1929;2105;
2267,Hawaiian Shooter,1811;1875;1990;2045;2071;2104;2174;
2268,Hot Nuts,1921;2179;2211;
2269,Tiatip,1944;1999;
2270,Grandmom's slipper,1999;2045;
2271,Coco Rush,1765;2101;2174;
2272,Talos Coffee,2044;2211;
2273,Harlem Mugger,1787;1871;2024;2045;2101;2105;2191;
2274,Ganggreen,1928;1992;2064;
2275,Goombay Smash,1765;1960;1990;2064;2174;
2276,Ecto Cooler,1761;1787;2045;2081;2163;2206;
2277,Hurricane Leah,1908;1943;1995;2026;2045;2105;2174;2191;
2278,Boat drink,1758;1787;2064;
2279,Flower of nippon,1811;1929;1943;1956;2088;
2280,Tequilla Slammer,1928;2191;
2281,Ankle Breaker,1814;1908;1915;2086;
2282,Flaming Gorilla,1814;1994;2193;
2283,Buttafuoco,1859;1976;2031;2153;2191;2208;
2284,Butternut Rum Lifesaver,1765;1843;1990;1999;
2285,Luteåtdæ,1860;2033;2191;
2286,Zinger,2051;2060;
2287,Malibu Milk Shake,1765;1988;2156;2206;
2288,Demon Drop,1800;2174;
2289,Tornado,1750;1904;2033;2045;2156;2191;2206;
2290,Slow Painful Movement,1861;2016;2097;
2291,Memachau,1823;1994;
2292,The G.O.A.T.,1860;2045;2116;2191;
2293,Leaving Las Vegas,1731;1942;1943;2045;2052;2105;2206;
2294,Karlsson,1765;1999;2154;
2295,Cherry Bomb Traditional,1781;1800;
2296,Sweet Death,1765;1814;1995;2045;2101;
2297,Lasseman's Partysaver,2087;2161;2211;
2298,Fruitopia,1765;1811;1955;1990;2104;2174;
2299,Mad Scientist,1811;1950;1972;1999;
2300,Fairytale,1848;2016;2076;2156;
2301,Liquid Crack,1837;1844;1874;
2302,Southern Joe,1851;2071;
2303,Springtime,1841;1915;2094;2101;
2304,Hillbilly Bob's Mountaindrink,1904;1978;1988;1994;1999;2062;
2305,Pine Needle,1751;1848;1940;1942;1990;
2306,Photon Torpedo,1927;2045;
2307,Submarine (conventional),1758;1812;2105;
2308,Submarine (nuclear),1758;1812;2105;
2309,Monkey Brain #2,1803;1811;1999;
2310,Multiple Orgasm #2,1855;1994;1999;2045;2104;2156;
2311,Caesar,1860;1987;2045;2050;
2312,R.B. Winter,1915;2071;2104;2190;
2313,Blue Balls,1765;1940;2026;2038;2052;
2314,Acid Cookie,1814;1843;1874;1999;2151;
2315,Black Jack WV,1751;1783;1791;1995;
2316,Fruit Loop,1988;2026;2156;
2317,B-54,1744;1994;1999;2044;
2318,Peach Smoothie,1791;1851;2051;
2319,Pure Pleasure,1765;2094;2101;2153;2156;
2320,Jello shots,1863;2045;2081;
2321,Jetstream,2026;2052;2143;
2322,The Real Cuba Libre,1787;1904;2033;2156;
2323,Purple Heart,1763;1763;
2324,Cran-Ram,1765;1951;2101;
2325,In and Out Martini,1817;2105;
2326,Killer Kool-Aid (Rhode Island),1765;1848;1875;2097;2101;2104;
2327,Purple Haze Shooter,1811;1888;1915;2026;
2328,Cherry Bon Bon,2141;2194;
2329,Ken and Kirsten's top shelf Margarita,1731;1780;1787;2088;2133;2191;
2330,Nystedt,1751;1758;1848;2153;2174;
2331,Rum Punch,1812;2033;2156;2170;2174;
2332,Pensacola Bushwacker,1784;1855;1994;2007;2048;2062;2156;
2333,Southern Smile,2071;2101;2104;
2334,The Hot Churchill,2033;2035;2081;2127;
2335,Hot Dick,1933;1999;2044;2161;
2336,Red Orange,2045;2055;2150;
2337,Green Dinosaur #2,1731;1875;2033;2045;2191;
2338,Electric Watermellon,1751;1811;1875;1940;1942;1943;2045;
2339,K-V-S Kaboom,1800;1814;1851;2094;2101;2156;2195;
2340,Liquid Jello,1761;2219;
2341,Exotica,1840;1942;1981;2062;2095;2162;
2342,Honolulu Action,1811;1814;1875;1999;2026;2045;2161;2191;
2343,Blood Clot #2,1840;2088;
2344,Original Sin,1811;1845;1921;1942;1995;2024;2156;2195;
2345,Turkeyball,1961;1990;2104;
2346,Shot-o-Happiness,1751;1844;1940;1990;2001;
2347,Exploding Cherry,2045;2075;2146;2212;
2348,Mint Russki,1759;2045;2156;
2349,Beeraquirilla,1943;2057;2121;2128;2156;2191;
2350,Nutty Irishman (w/o milk),1896;1999;
2351,Creamy Tan,1988;1989;1994;1994;1999;2156;
2352,Raging Indian,1800;1913;1994;2174;
2353,Lady-Killer,1960;1990;2075;2088;2105;
2354,Absolutely Cranberry Smash,1812;1848;2101;2156;
2355,Kiss me Quick,1803;2019;2156;2190;2192;
2356,Ersh (Russian),2045;2121;
2357,Malaria Killer,1758;2055;2056;
2358,Canadian Hunter,1791;1961;
2359,Dew-Driver #2,1928;2045;2156;2174;
2360,Sloe Comfortable Screw #1,2045;2071;2097;2174;
2361,Rocky Mountain Bear Fucker,1851;2071;2191;
2362,Red Beard,1751;1811;2064;2197;
2363,Berlin martini,1854;1996;2045;
2364,Georgia Tea,1943;2038;2045;2075;2105;
2365,Yellow Birdie,1739;2045;2052;
2366,Nazi Taco,1837;1860;2191;
2367,Ru's Snap Shot,1861;1909;
2368,Captain's Cream Soda,1751;2064;
2369,Fuquay Friday Night,1811;2052;2093;2094;
2370,Grape Nehi,1783;2045;2156;2163;
2371,Brass Balls,1990;2038;2044;
2372,Seaside-Summerbliss,2030;2053;
2373,Shlagerfloat,1844;2007;2168;
2374,Cookie Tosser,1978;1994;2045;2153;
2375,Blood of Satan,1771;1837;1844;1851;
2376,Jamaican Me Crazy,1765;1956;1990;2033;2101;
2377,Yucca,1787;1793;2045;2156;2206;
2378,Banana Colada #2,1802;1943;2007;2102;2156;2212;
2379,Sex on the Beach #4,1783;1848;1875;2101;2133;
2380,BlackJack Margarita,1783;1915;1942;2191;
2381,Banana Colada #1,1754;1802;1990;2031;2126;2212;
2382,Opera House Special,1871;1995;2045;2055;2105;2191;2212;
2383,Royal Flush,1783;1911;2038;2101;
2384,The Drink of Champions,1911;2073;
2385,Limona Corona,1955;2221;
2386,Screaming Dead Nazi,1814;1837;1874;
2387,Pink Pysch,1915;1973;2156;2174;
2388,Pysch Vitamin Light,1990;2156;2174;2190;
2389,Good Morning To You My Love,1787;1989;2012;2055;2156;2174;2190;
2390,IAS-Special,1751;1862;1915;1956;
2391,Puerto Rican Punch,1811;1990;2038;2045;2097;2105;2174;
2392,Kongepjolter,1732;2024;
2393,Olsen Driver,1915;2163;2172;2190;2210;
2394,Dream,1766;1811;2156;2174;
2395,Apello,2031;2133;2174;2190;
2396,Belle Melon,1770;1875;2045;
2397,By The Pool,1751;1875;2038;2156;2174;
2398,Alamo Splash,1990;2117;2174;2191;
2428,Lethal Weapon,1814;1928;1942;2045;
2429,Nazi Surfer,1765;1811;1837;1875;1990;
2430,Strawberry Smoothie,1766;1836;2076;2081;2156;2206;
2431,Texas Rattlesnake,1791;1908;1940;2071;
2432,Caribbean Punch,1787;1956;1990;2116;2116;2156;2174;
2433,After sex,1739;2045;2174;
2434,San Francisco,1739;1811;2045;2174;
2435,Rum Rickey,1859;1915;1943;2086;
2436,Far West,1817;1840;1921;2095;
2437,Olympia-Flip,1808;2151;2174;2208;
2438,Pic-Walsh,1884;1915;1942;2045;2062;
2439,Amaretto Shake,1921;2007;2104;
2440,Crickets,1821;2007;2062;2156;
2441,Rain Man,1814;1875;2174;
2442,A Day at the Beach,1811;2104;2174;2197;
2443,Smooth Dog,1751;2104;
2444,Gentle Ben,2045;2105;2174;2191;
2445,Bellini #2,2024;2038;
2446,Flaming Lamborgini,1936;1988;1994;2026;2045;2104;
2447,Tiffany Marshall,1948;2045;2116;2153;2174;
2448,Mexican Mudslide,1825;1994;2007;2016;2104;2161;
2449,Down Home Punch #1,1751;1811;1888;1995;2038;2174;
2450,The Big Banana!,1739;1990;2033;2104;2197;
2451,Banana Cream Pie,1855;1956;2045;2062;
2452,Polar Bear Swedish,1848;2026;2052;2156;
2453,Sex On The Beach #5,1783;1875;1990;2045;2101;
2454,Malibu Twister,1753;1765;2101;
2455,Space Odyssey,1765;1781;1811;1814;1990;2174;
2456,Gibson,2105;2137;2176;
2457,Down Home Punch #2,1750;1811;1940;2038;2117;2174;
2458,Urine Sample #2,1875;2045;2208;
2459,Tokyo Ice Tea,1852;2033;2045;2105;2191;
2460,Sex on the Beach #7,1811;2038;2045;2174;
2461,Sperm,2045;2151;2191;
2462,Pink Poontang,1739;1990;1995;2045;2198;
2463,Fuzzy Monkey,1739;2038;2045;2174;
2464,Klondyke,1837;1999;
2465,Tropical Lifesaver #1,1765;1875;1990;
2466,Scooby Snack #1,1765;1855;1875;1990;
2467,Scooby Snack #2,1751;1875;1940;2045;
2468,Watermelon shooter #1,1940;2071;2104;2141;
2469,Zenmeister,1837;2168;
2470,Barrier Reef,2007;2088;2105;
2471,Banana Boat,1802;1875;1956;1990;2026;2156;2212;
2472,Monkey Brain #1,1803;1999;
2473,Glacier Mint,1915;1934;2045;
2474,Exotic Finn,1820;2045;2052;2183;
2475,Avalon,1731;2045;2153;2154;2190;
2476,B-57,1994;2193;2209;
2477,Electric Jello,1863;2045;
2478,Dark'n Dirty,1904;2116;
2479,Schnider,2038;2149;
2480,Snowball #3,1851;1874;
2481,White Out,1732;2088;2167;
2482,Nuts and Berries #3,1783;1994;2151;
2483,Green Dinosaur #3,1875;2045;2105;
2484,Wild Thing #2,1787;2045;2055;2103;2156;2163;2206;
2485,Gorilla Fart #2,1837;1844;
2486,252,1814;1961;
2487,Klingon Disrupter,1746;1861;2200;
2488,Fuzzy F**ker,1951;2038;2045;
2489,Irish Comfort,2026;2071;2174;
2490,Captain Creamsicle,1764;2007;2064;
2491,Welcome delight,2032;2045;2052;2174;
2492,3-Mile Long Island Iced Tea,1835;1904;1940;1942;1943;2045;2105;2191;
2493,Blue Nut,1765;1990;2026;
